order_id,customer_id,product_id,supplier_id,quantity,unit_price_usd,total_amount_usd,original_currency,order_date,required_date,status
ORD-000175,CUST-002,PROD-002,SUP-005,118,350.0,41300.0,USD,2026-07-07 19:00:44.489038,2026-07-19 19:00:44.489038,DELIVERED
ORD-000176,CUST-004,PROD-005,SUP-013,102,2100.0,214200.0,USD,2026-07-21 05:00:44.489038,2026-07-31 05:00:44.489038,DELIVERED
ORD-000177,CUST-003,PROD-007,SUP-015,194,3200.0,620800.0,USD,2026-08-05 14:00:44.489038,2026-08-11 14:00:44.489038,DELIVERED
ORD-000178,CUST-008,PROD-008,SUP-003,155,890.0,137950.0,USD,2026-07-13 23:00:44.489038,2026-07-26 23:00:44.489038,DELIVERED
ORD-000179,CUST-007,PROD-004,SUP-009,60,4800.0,288000.0,USD,2026-07-18 13:00:44.489038,2026-07-27 13:00:44.489038,DELIVERED
ORD-000180,CUST-005,PROD-007,SUP-015,31,3200.0,99200.0,USD,2026-07-01 23:00:44.489038,2026-07-12 23:00:44.489038,DELIVERED
ORD-000181,CUST-003,PROD-007,SUP-015,21,3200.0,67200.0,USD,2026-07-25 01:00:44.489038,2026-07-31 01:00:44.489038,DELIVERED
ORD-000182,CUST-005,PROD-008,SUP-003,194,890.0,172660.0,USD,2026-07-27 00:00:44.489038,2026-08-07 00:00:44.489038,DELIVERED
ORD-000183,CUST-008,PROD-008,SUP-003,33,890.0,29370.0,USD,2026-08-09 16:00:44.489038,2026-08-16 16:00:44.489038,DELIVERED
ORD-000184,CUST-001,PROD-003,SUP-007,191,45.0,8595.0,USD,2026-07-25 02:00:44.489038,2026-08-01 02:00:44.489038,CUSTOMS_HOLD
ORD-000185,CUST-004,PROD-008,SUP-003,134,890.0,119260.0,USD,2026-07-08 23:00:44.489038,2026-07-17 23:00:44.489038,DELIVERED
ORD-000186,CUST-010,PROD-002,SUP-005,58,350.0,20300.0,USD,2026-07-22 08:00:44.489038,2026-08-01 08:00:44.489038,DELIVERED
ORD-000187,CUST-005,PROD-003,SUP-007,114,45.0,5130.0,USD,2026-07-02 00:00:44.489038,2026-07-10 00:00:44.489038,DELIVERED
ORD-000188,CUST-004,PROD-001,SUP-010,180,1250.0,225000.0,USD,2026-07-18 08:00:44.489038,2026-07-25 08:00:44.489038,IN_TRANSIT
ORD-000189,CUST-006,PROD-009,SUP-006,135,3400.0,459000.0,USD,2026-07-26 15:00:44.489038,2026-08-07 15:00:44.489038,IN_TRANSIT
ORD-000190,CUST-006,PROD-008,SUP-003,174,890.0,154860.0,USD,2026-07-01 15:00:44.489038,2026-07-11 15:00:44.489038,DELAYED
ORD-000191,CUST-008,PROD-005,SUP-013,17,2100.0,35700.0,USD,2026-08-10 12:00:44.489038,2026-08-19 12:00:44.489038,DELIVERED
ORD-000192,CUST-009,PROD-008,SUP-003,118,890.0,105020.0,USD,2026-07-10 14:00:44.489038,2026-07-16 14:00:44.489038,DELIVERED
ORD-000193,CUST-009,PROD-009,SUP-006,54,3400.0,183600.0,USD,2026-08-11 23:00:44.489038,2026-08-22 23:00:44.489038,CUSTOMS_HOLD
ORD-000194,CUST-006,PROD-007,SUP-015,95,3200.0,304000.0,USD,2026-08-09 04:00:44.489038,2026-08-16 04:00:44.489038,DELIVERED
ORD-000195,CUST-001,PROD-009,SUP-006,77,3400.0,261800.0,USD,2026-08-10 20:00:44.489038,2026-08-19 20:00:44.489038,DELAYED
ORD-000196,CUST-001,PROD-003,SUP-007,119,45.0,5355.0,USD,2026-07-06 06:00:44.489038,2026-07-16 06:00:44.489038,DELIVERED
ORD-000197,CUST-005,PROD-010,SUP-001,132,120.0,15840.0,USD,2026-07-24 00:00:44.489038,2026-07-29 00:00:44.489038,IN_TRANSIT
ORD-000198,CUST-001,PROD-001,SUP-010,106,1250.0,132500.0,USD,2026-07-19 06:00:44.489038,2026-07-26 06:00:44.489038,DELIVERED
ORD-000199,CUST-006,PROD-006,SUP-015,99,1800.0,178200.0,USD,2026-07-09 11:00:44.489038,2026-07-24 11:00:44.489038,DELIVERED
ORD-000200,CUST-005,PROD-005,SUP-013,178,2100.0,373800.0,USD,2026-06-30 01:00:44.489038,2026-07-14 01:00:44.489038,DELIVERED
ORD-000201,CUST-001,PROD-003,SUP-007,194,45.0,8730.0,USD,2026-07-15 20:00:44.489038,2026-07-24 20:00:44.489038,IN_TRANSIT
ORD-000202,CUST-010,PROD-001,SUP-010,95,1250.0,118750.0,USD,2026-08-04 14:00:44.489038,2026-08-10 14:00:44.489038,DELIVERED
ORD-000203,CUST-001,PROD-007,SUP-015,150,3200.0,480000.0,USD,2026-08-07 04:00:44.489038,2026-08-22 04:00:44.489038,DELIVERED
ORD-000204,CUST-007,PROD-007,SUP-015,88,3200.0,281600.0,USD,2026-08-06 18:00:44.489038,2026-08-15 18:00:44.489038,DELIVERED
ORD-000205,CUST-010,PROD-006,SUP-015,86,1800.0,154800.0,USD,2026-07-03 04:00:44.489038,2026-07-14 04:00:44.489038,DELAYED
ORD-000206,CUST-010,PROD-005,SUP-013,170,2100.0,357000.0,USD,2026-07-14 14:00:44.489038,2026-07-25 14:00:44.489038,DELIVERED
ORD-000207,CUST-009,PROD-005,SUP-013,107,2100.0,224700.0,USD,2026-08-11 19:00:44.489038,2026-08-16 19:00:44.489038,IN_TRANSIT
ORD-000208,CUST-002,PROD-009,SUP-006,41,3400.0,139400.0,USD,2026-07-13 14:00:44.489038,2026-07-24 14:00:44.489038,DELAYED
ORD-000209,CUST-009,PROD-009,SUP-006,6,3400.0,20400.0,USD,2026-07-11 11:00:44.489038,2026-07-19 11:00:44.489038,CUSTOMS_HOLD
ORD-000210,CUST-002,PROD-002,SUP-005,181,350.0,63350.0,USD,2026-07-23 05:00:44.489038,2026-08-04 05:00:44.489038,DELIVERED
ORD-000211,CUST-004,PROD-006,SUP-015,120,1800.0,216000.0,USD,2026-08-07 09:00:44.489038,2026-08-22 09:00:44.489038,IN_TRANSIT
ORD-000212,CUST-009,PROD-007,SUP-015,83,3200.0,265600.0,USD,2026-07-03 06:00:44.489038,2026-07-10 06:00:44.489038,IN_TRANSIT
ORD-000213,CUST-007,PROD-010,SUP-001,142,120.0,17040.0,USD,2026-07-06 14:00:44.489038,2026-07-15 14:00:44.489038,DELIVERED
ORD-000214,CUST-001,PROD-010,SUP-001,94,120.0,11280.0,USD,2026-07-31 17:00:44.489038,2026-08-08 17:00:44.489038,DELIVERED
ORD-000215,CUST-006,PROD-005,SUP-013,5,2100.0,10500.0,USD,2026-08-11 21:00:44.489038,2026-08-23 21:00:44.489038,DELIVERED
ORD-000216,CUST-006,PROD-002,SUP-005,111,350.0,38850.0,USD,2026-07-18 00:00:44.489038,2026-07-30 00:00:44.489038,DELAYED
ORD-000217,CUST-006,PROD-009,SUP-006,101,3400.0,343400.0,USD,2026-07-29 12:00:44.489038,2026-08-04 12:00:44.489038,DELIVERED
ORD-000218,CUST-009,PROD-010,SUP-001,39,120.0,4680.0,USD,2026-07-18 22:00:44.489038,2026-07-29 22:00:44.489038,IN_TRANSIT
ORD-000219,CUST-001,PROD-001,SUP-010,100,1250.0,125000.0,USD,2026-07-28 16:00:44.489038,2026-08-08 16:00:44.489038,DELIVERED
ORD-000220,CUST-002,PROD-005,SUP-013,60,2100.0,126000.0,USD,2026-07-29 13:00:44.489038,2026-08-12 13:00:44.489038,DELIVERED
ORD-000221,CUST-003,PROD-003,SUP-007,101,45.0,4545.0,USD,2026-07-28 07:00:44.489038,2026-08-12 07:00:44.489038,IN_TRANSIT
ORD-000222,CUST-010,PROD-007,SUP-015,56,3200.0,179200.0,USD,2026-06-30 10:00:44.489038,2026-07-12 10:00:44.489038,DELIVERED
ORD-000223,CUST-008,PROD-003,SUP-007,124,45.0,5580.0,USD,2026-07-22 09:00:44.489038,2026-07-29 09:00:44.489038,DELIVERED
ORD-000224,CUST-010,PROD-007,SUP-015,31,3200.0,99200.0,USD,2026-07-30 16:00:44.489038,2026-08-14 16:00:44.489038,CUSTOMS_HOLD
ORD-000225,CUST-006,PROD-009,SUP-006,121,3400.0,411400.0,USD,2026-07-23 09:00:44.489038,2026-08-03 09:00:44.489038,IN_TRANSIT
ORD-000226,CUST-010,PROD-002,SUP-005,194,350.0,67900.0,USD,2026-07-17 08:00:44.489038,2026-07-27 08:00:44.489038,IN_TRANSIT
ORD-000227,CUST-001,PROD-001,SUP-010,56,1250.0,70000.0,USD,2026-08-04 08:00:44.489038,2026-08-19 08:00:44.489038,DELIVERED
ORD-000228,CUST-005,PROD-007,SUP-015,153,3200.0,489600.0,USD,2026-08-03 20:00:44.489038,2026-08-18 20:00:44.489038,DELIVERED
ORD-000229,CUST-004,PROD-005,SUP-013,104,2100.0,218400.0,USD,2026-07-10 20:00:44.489038,2026-07-16 20:00:44.489038,IN_TRANSIT
ORD-000230,CUST-009,PROD-010,SUP-001,99,120.0,11880.0,USD,2026-07-27 19:00:44.489038,2026-08-09 19:00:44.489038,DELIVERED
ORD-000231,CUST-007,PROD-010,SUP-001,196,120.0,23520.0,USD,2026-07-14 10:00:44.489038,2026-07-23 10:00:44.489038,DELIVERED
ORD-000232,CUST-004,PROD-006,SUP-015,140,1800.0,252000.0,USD,2026-07-26 16:00:44.489038,2026-08-04 16:00:44.489038,IN_TRANSIT
ORD-000233,CUST-006,PROD-009,SUP-006,119,3400.0,404600.0,USD,2026-07-28 12:00:44.489038,2026-08-08 12:00:44.489038,DELIVERED
ORD-000234,CUST-003,PROD-004,SUP-009,162,4800.0,777600.0,USD,2026-07-02 14:00:44.489038,2026-07-08 14:00:44.489038,DELAYED
ORD-000235,CUST-006,PROD-007,SUP-015,48,3200.0,153600.0,USD,2026-07-13 18:00:44.489038,2026-07-28 18:00:44.489038,DELIVERED
ORD-000236,CUST-005,PROD-004,SUP-009,24,4800.0,115200.0,USD,2026-07-22 12:00:44.489038,2026-07-27 12:00:44.489038,IN_TRANSIT
ORD-000237,CUST-005,PROD-005,SUP-013,161,2100.0,338100.0,USD,2026-07-11 03:00:44.489038,2026-07-26 03:00:44.489038,IN_TRANSIT
ORD-000238,CUST-003,PROD-007,SUP-015,89,3200.0,284800.0,USD,2026-07-04 20:00:44.489038,2026-07-18 20:00:44.489038,DELIVERED
ORD-000239,CUST-009,PROD-008,SUP-003,73,890.0,64970.0,USD,2026-08-05 05:00:44.489038,2026-08-13 05:00:44.489038,DELIVERED
ORD-000240,CUST-004,PROD-002,SUP-005,87,350.0,30450.0,USD,2026-07-30 08:00:44.489038,2026-08-14 08:00:44.489038,DELAYED
ORD-000241,CUST-001,PROD-006,SUP-015,157,1800.0,282600.0,USD,2026-07-27 17:00:44.489038,2026-08-01 17:00:44.489038,DELIVERED
ORD-000242,CUST-005,PROD-004,SUP-009,153,4800.0,734400.0,USD,2026-08-10 17:00:44.489038,2026-08-21 17:00:44.489038,IN_TRANSIT
ORD-000243,CUST-005,PROD-009,SUP-006,110,3400.0,374000.0,USD,2026-08-11 08:00:44.489038,2026-08-18 08:00:44.489038,DELIVERED
ORD-000244,CUST-001,PROD-004,SUP-009,148,4800.0,710400.0,USD,2026-07-09 00:00:44.489038,2026-07-24 00:00:44.489038,DELIVERED
ORD-000245,CUST-009,PROD-008,SUP-003,110,890.0,97900.0,USD,2026-07-15 16:00:44.489038,2026-07-28 16:00:44.489038,CUSTOMS_HOLD
ORD-000246,CUST-010,PROD-008,SUP-003,55,890.0,48950.0,USD,2026-08-08 10:00:44.489038,2026-08-18 10:00:44.489038,IN_TRANSIT
ORD-000247,CUST-001,PROD-004,SUP-009,88,4800.0,422400.0,USD,2026-06-30 00:00:44.489038,2026-07-10 00:00:44.489038,DELAYED
ORD-000248,CUST-001,PROD-006,SUP-015,93,1800.0,167400.0,USD,2026-07-20 02:00:44.489038,2026-07-30 02:00:44.489038,IN_TRANSIT
ORD-000249,CUST-001,PROD-002,SUP-005,110,350.0,38500.0,USD,2026-07-17 04:00:44.489038,2026-07-27 04:00:44.489038,DELIVERED
ORD-000250,CUST-003,PROD-009,SUP-006,162,3400.0,550800.0,USD,2026-07-04 18:00:44.489038,2026-07-10 18:00:44.489038,IN_TRANSIT
ORD-000251,CUST-006,PROD-003,SUP-007,107,45.0,4815.0,USD,2026-07-10 12:00:44.489038,2026-07-17 12:00:44.489038,IN_TRANSIT
ORD-000252,CUST-003,PROD-007,SUP-015,58,3200.0,185600.0,USD,2026-07-16 03:00:44.489038,2026-07-21 03:00:44.489038,DELIVERED
ORD-000253,CUST-007,PROD-002,SUP-005,22,350.0,7700.0,USD,2026-08-03 18:00:44.489038,2026-08-11 18:00:44.489038,IN_TRANSIT
ORD-000254,CUST-008,PROD-007,SUP-015,127,3200.0,406400.0,USD,2026-07-28 06:00:44.489038,2026-08-02 06:00:44.489038,DELIVERED
ORD-000255,CUST-006,PROD-007,SUP-015,134,3200.0,428800.0,USD,2026-08-06 21:00:44.489038,2026-08-19 21:00:44.489038,DELIVERED
ORD-000256,CUST-005,PROD-009,SUP-006,76,3400.0,258400.0,USD,2026-07-16 06:00:44.489038,2026-07-21 06:00:44.489038,DELIVERED
ORD-000257,CUST-008,PROD-006,SUP-015,126,1800.0,226800.0,USD,2026-06-30 11:00:44.489038,2026-07-13 11:00:44.489038,IN_TRANSIT
ORD-000258,CUST-003,PROD-004,SUP-009,193,4800.0,926400.0,USD,2026-07-28 12:00:44.489038,2026-08-10 12:00:44.489038,DELIVERED
ORD-000259,CUST-001,PROD-010,SUP-001,111,120.0,13320.0,USD,2026-07-14 02:00:44.489038,2026-07-28 02:00:44.489038,DELIVERED
ORD-000260,CUST-002,PROD-006,SUP-015,84,1800.0,151200.0,USD,2026-07-09 16:00:44.489038,2026-07-24 16:00:44.489038,DELIVERED
ORD-000261,CUST-010,PROD-007,SUP-015,94,3200.0,300800.0,USD,2026-07-29 02:00:44.489038,2026-08-06 02:00:44.489038,DELIVERED
ORD-000262,CUST-001,PROD-005,SUP-013,27,2100.0,56700.0,USD,2026-07-16 15:00:44.489038,2026-07-31 15:00:44.489038,DELIVERED
ORD-000263,CUST-008,PROD-002,SUP-005,157,350.0,54950.0,USD,2026-07-17 18:00:44.489038,2026-07-27 18:00:44.489038,DELIVERED
ORD-000264,CUST-006,PROD-004,SUP-009,166,4800.0,796800.0,USD,2026-06-28 21:00:44.489038,2026-07-05 21:00:44.489038,DELIVERED
ORD-000265,CUST-009,PROD-003,SUP-007,45,45.0,2025.0,USD,2026-08-02 00:00:44.489038,2026-08-07 00:00:44.489038,IN_TRANSIT
ORD-000266,CUST-008,PROD-009,SUP-006,82,3400.0,278800.0,USD,2026-08-11 00:00:44.489038,2026-08-17 00:00:44.489038,DELAYED
ORD-000267,CUST-008,PROD-006,SUP-015,64,1800.0,115200.0,USD,2026-07-09 19:00:44.489038,2026-07-18 19:00:44.489038,DELAYED
ORD-000268,CUST-001,PROD-009,SUP-006,167,3400.0,567800.0,USD,2026-07-03 22:00:44.489038,2026-07-16 22:00:44.489038,DELIVERED
ORD-000269,CUST-001,PROD-004,SUP-009,164,4800.0,787200.0,USD,2026-07-14 21:00:44.489038,2026-07-25 21:00:44.489038,DELIVERED
ORD-000270,CUST-008,PROD-009,SUP-006,180,3400.0,612000.0,USD,2026-07-03 03:00:44.489038,2026-07-10 03:00:44.489038,DELIVERED
ORD-000271,CUST-010,PROD-008,SUP-003,84,890.0,74760.0,USD,2026-07-17 21:00:44.489038,2026-07-23 21:00:44.489038,DELIVERED
ORD-000272,CUST-010,PROD-002,SUP-005,10,350.0,3500.0,USD,2026-08-07 06:00:44.489038,2026-08-16 06:00:44.489038,DELIVERED
ORD-000273,CUST-002,PROD-009,SUP-006,190,3400.0,646000.0,USD,2026-07-23 11:00:44.489038,2026-07-30 11:00:44.489038,DELIVERED
ORD-000274,CUST-010,PROD-009,SUP-006,18,3400.0,61200.0,USD,2026-07-07 20:00:44.489038,2026-07-19 20:00:44.489038,CUSTOMS_HOLD
ORD-000275,CUST-007,PROD-007,SUP-015,194,3200.0,620800.0,USD,2026-07-28 09:00:44.489038,2026-08-09 09:00:44.489038,DELIVERED
ORD-000276,CUST-008,PROD-005,SUP-013,49,2100.0,102900.0,USD,2026-07-15 06:00:44.489038,2026-07-21 06:00:44.489038,DELIVERED
ORD-000277,CUST-006,PROD-004,SUP-009,192,4800.0,921600.0,USD,2026-07-20 16:00:44.489038,2026-08-01 16:00:44.489038,DELIVERED
ORD-000278,CUST-006,PROD-001,SUP-010,174,1250.0,217500.0,USD,2026-07-19 16:00:44.489038,2026-07-30 16:00:44.489038,DELIVERED
ORD-000279,CUST-002,PROD-002,SUP-005,144,350.0,50400.0,USD,2026-08-05 12:00:44.489038,2026-08-14 12:00:44.489038,DELIVERED
ORD-000280,CUST-002,PROD-003,SUP-007,75,45.0,3375.0,USD,2026-07-10 18:00:44.489038,2026-07-20 18:00:44.489038,DELIVERED
ORD-000281,CUST-006,PROD-004,SUP-009,126,4800.0,604800.0,USD,2026-07-26 08:00:44.489038,2026-08-02 08:00:44.489038,DELIVERED
ORD-000282,CUST-003,PROD-010,SUP-001,7,120.0,840.0,USD,2026-07-01 15:00:44.489038,2026-07-16 15:00:44.489038,IN_TRANSIT
ORD-000283,CUST-010,PROD-007,SUP-015,31,3200.0,99200.0,USD,2026-07-28 14:00:44.489038,2026-08-02 14:00:44.489038,DELIVERED
ORD-000284,CUST-003,PROD-009,SUP-006,14,3400.0,47600.0,USD,2026-07-03 22:00:44.489038,2026-07-17 22:00:44.489038,DELIVERED
ORD-000285,CUST-010,PROD-010,SUP-001,22,120.0,2640.0,USD,2026-08-06 04:00:44.489038,2026-08-19 04:00:44.489038,DELAYED
ORD-000286,CUST-002,PROD-007,SUP-015,31,3200.0,99200.0,USD,2026-07-27 04:00:44.489038,2026-08-06 04:00:44.489038,DELIVERED
ORD-000287,CUST-002,PROD-004,SUP-009,179,4800.0,859200.0,USD,2026-07-07 16:00:44.489038,2026-07-16 16:00:44.489038,DELIVERED
ORD-000288,CUST-010,PROD-010,SUP-001,195,120.0,23400.0,USD,2026-07-19 08:00:44.489038,2026-07-24 08:00:44.489038,DELIVERED
ORD-000289,CUST-002,PROD-004,SUP-009,196,4800.0,940800.0,USD,2026-07-20 13:00:44.489038,2026-08-03 13:00:44.489038,DELIVERED
ORD-000290,CUST-002,PROD-005,SUP-013,23,2100.0,48300.0,USD,2026-07-10 20:00:44.489038,2026-07-20 20:00:44.489038,DELIVERED
ORD-000291,CUST-001,PROD-004,SUP-009,166,4800.0,796800.0,USD,2026-07-01 21:00:44.489038,2026-07-09 21:00:44.489038,IN_TRANSIT
ORD-000292,CUST-007,PROD-005,SUP-013,84,2100.0,176400.0,USD,2026-07-17 11:00:44.489038,2026-07-31 11:00:44.489038,IN_TRANSIT
ORD-000293,CUST-003,PROD-009,SUP-006,130,3400.0,442000.0,USD,2026-08-07 22:00:44.489038,2026-08-18 22:00:44.489038,DELIVERED
ORD-000294,CUST-001,PROD-002,SUP-005,167,350.0,58450.0,USD,2026-07-26 02:00:44.489038,2026-08-06 02:00:44.489038,DELIVERED
ORD-000295,CUST-006,PROD-008,SUP-003,163,890.0,145070.0,USD,2026-07-20 16:00:44.489038,2026-07-27 16:00:44.489038,DELAYED
ORD-000296,CUST-007,PROD-005,SUP-013,36,2100.0,75600.0,USD,2026-07-11 04:00:44.489038,2026-07-17 04:00:44.489038,DELIVERED
ORD-000297,CUST-006,PROD-004,SUP-009,43,4800.0,206400.0,USD,2026-07-21 22:00:44.489038,2026-08-01 22:00:44.489038,DELIVERED
ORD-000298,CUST-001,PROD-004,SUP-009,118,4800.0,566400.0,USD,2026-07-04 02:00:44.489038,2026-07-17 02:00:44.489038,DELIVERED
ORD-000299,CUST-002,PROD-007,SUP-015,169,3200.0,540800.0,USD,2026-08-07 17:00:44.489038,2026-08-16 17:00:44.489038,CUSTOMS_HOLD
ORD-000300,CUST-003,PROD-004,SUP-009,46,4800.0,220800.0,USD,2026-07-28 03:00:44.489038,2026-08-06 03:00:44.489038,DELIVERED
ORD-000301,CUST-003,PROD-003,SUP-007,111,45.0,4995.0,USD,2026-07-26 02:00:44.489038,2026-08-01 02:00:44.489038,DELIVERED
ORD-000302,CUST-001,PROD-007,SUP-015,132,3200.0,422400.0,USD,2026-08-09 22:00:44.489038,2026-08-22 22:00:44.489038,DELIVERED
ORD-000303,CUST-003,PROD-010,SUP-001,123,120.0,14760.0,USD,2026-07-20 02:00:44.489038,2026-07-31 02:00:44.489038,DELIVERED
ORD-000304,CUST-006,PROD-001,SUP-010,49,1250.0,61250.0,USD,2026-07-09 17:00:44.489038,2026-07-20 17:00:44.489038,DELIVERED
ORD-000305,CUST-002,PROD-002,SUP-005,71,350.0,24850.0,USD,2026-07-20 04:00:44.489038,2026-07-28 04:00:44.489038,DELIVERED
ORD-000306,CUST-010,PROD-008,SUP-003,161,890.0,143290.0,USD,2026-07-09 06:00:44.489038,2026-07-24 06:00:44.489038,DELIVERED
ORD-000307,CUST-008,PROD-003,SUP-007,158,45.0,7110.0,USD,2026-07-30 02:00:44.489038,2026-08-09 02:00:44.489038,DELIVERED
ORD-000308,CUST-002,PROD-001,SUP-010,96,1250.0,120000.0,USD,2026-07-29 16:00:44.489038,2026-08-08 16:00:44.489038,DELIVERED
ORD-000309,CUST-009,PROD-006,SUP-015,111,1800.0,199800.0,USD,2026-08-05 15:00:44.489038,2026-08-15 15:00:44.489038,IN_TRANSIT
ORD-000310,CUST-001,PROD-004,SUP-009,30,4800.0,144000.0,USD,2026-07-17 02:00:44.489038,2026-07-23 02:00:44.489038,DELIVERED
ORD-000311,CUST-006,PROD-003,SUP-007,61,45.0,2745.0,USD,2026-07-26 02:00:44.489038,2026-08-08 02:00:44.489038,DELIVERED
ORD-000312,CUST-008,PROD-010,SUP-001,91,120.0,10920.0,USD,2026-07-27 14:00:44.489038,2026-08-04 14:00:44.489038,DELIVERED
ORD-000313,CUST-002,PROD-010,SUP-001,85,120.0,10200.0,USD,2026-07-03 23:00:44.489038,2026-07-09 23:00:44.489038,DELIVERED
ORD-000314,CUST-002,PROD-001,SUP-010,175,1250.0,218750.0,USD,2026-07-25 11:00:44.489038,2026-08-01 11:00:44.489038,DELIVERED
ORD-000315,CUST-007,PROD-003,SUP-007,24,45.0,1080.0,USD,2026-06-30 06:00:44.489038,2026-07-12 06:00:44.489038,DELIVERED
ORD-000316,CUST-001,PROD-007,SUP-015,179,3200.0,572800.0,USD,2026-07-13 16:00:44.489038,2026-07-25 16:00:44.489038,DELIVERED
ORD-000317,CUST-006,PROD-007,SUP-015,178,3200.0,569600.0,USD,2026-07-02 09:00:44.489038,2026-07-10 09:00:44.489038,DELIVERED
ORD-000318,CUST-006,PROD-001,SUP-010,109,1250.0,136250.0,USD,2026-07-27 03:00:44.489038,2026-08-02 03:00:44.489038,IN_TRANSIT
ORD-000319,CUST-008,PROD-002,SUP-005,63,350.0,22050.0,USD,2026-07-11 02:00:44.489038,2026-07-25 02:00:44.489038,DELIVERED
ORD-000320,CUST-007,PROD-009,SUP-006,51,3400.0,173400.0,USD,2026-06-28 22:00:44.489038,2026-07-07 22:00:44.489038,IN_TRANSIT
ORD-000321,CUST-002,PROD-003,SUP-007,199,45.0,8955.0,USD,2026-07-06 04:00:44.489038,2026-07-12 04:00:44.489038,IN_TRANSIT
ORD-000322,CUST-010,PROD-001,SUP-010,171,1250.0,213750.0,USD,2026-07-25 08:00:44.489038,2026-08-09 08:00:44.489038,DELIVERED
ORD-000323,CUST-006,PROD-007,SUP-015,175,3200.0,560000.0,USD,2026-07-24 08:00:44.489038,2026-07-31 08:00:44.489038,DELIVERED
ORD-000324,CUST-009,PROD-010,SUP-001,129,120.0,15480.0,USD,2026-06-30 07:00:44.489038,2026-07-11 07:00:44.489038,IN_TRANSIT
ORD-000325,CUST-006,PROD-004,SUP-009,75,4800.0,360000.0,USD,2026-07-24 21:00:44.489038,2026-08-05 21:00:44.489038,DELIVERED
ORD-000326,CUST-008,PROD-005,SUP-013,43,2100.0,90300.0,USD,2026-08-07 10:00:44.489038,2026-08-18 10:00:44.489038,IN_TRANSIT
ORD-000327,CUST-009,PROD-006,SUP-015,147,1800.0,264600.0,USD,2026-07-18 06:00:44.489038,2026-08-02 06:00:44.489038,DELIVERED
ORD-000328,CUST-002,PROD-004,SUP-009,89,4800.0,427200.0,USD,2026-08-03 21:00:44.489038,2026-08-11 21:00:44.489038,DELIVERED
ORD-000329,CUST-007,PROD-008,SUP-003,187,890.0,166430.0,USD,2026-07-25 07:00:44.489038,2026-07-31 07:00:44.489038,DELIVERED
ORD-000330,CUST-005,PROD-001,SUP-010,22,1250.0,27500.0,USD,2026-07-04 07:00:44.489038,2026-07-19 07:00:44.489038,DELIVERED
ORD-000331,CUST-005,PROD-006,SUP-015,33,1800.0,59400.0,USD,2026-07-12 10:00:44.489038,2026-07-26 10:00:44.489038,DELIVERED
ORD-000332,CUST-007,PROD-005,SUP-013,51,2100.0,107100.0,USD,2026-07-11 14:00:44.489038,2026-07-19 14:00:44.489038,IN_TRANSIT
ORD-000333,CUST-003,PROD-002,SUP-005,175,350.0,61250.0,USD,2026-07-01 08:00:44.489038,2026-07-09 08:00:44.489038,DELAYED
ORD-000334,CUST-008,PROD-007,SUP-015,102,3200.0,326400.0,USD,2026-07-10 20:00:44.489038,2026-07-20 20:00:44.489038,IN_TRANSIT
ORD-000335,CUST-002,PROD-005,SUP-013,33,2100.0,69300.0,USD,2026-08-07 14:00:44.489038,2026-08-13 14:00:44.489038,DELIVERED
ORD-000336,CUST-003,PROD-002,SUP-005,144,350.0,50400.0,USD,2026-07-26 23:00:44.489038,2026-07-31 23:00:44.489038,DELIVERED
ORD-000337,CUST-004,PROD-004,SUP-009,80,4800.0,384000.0,USD,2026-08-04 23:00:44.489038,2026-08-10 23:00:44.489038,DELIVERED
ORD-000338,CUST-008,PROD-006,SUP-015,43,1800.0,77400.0,USD,2026-08-07 23:00:44.489038,2026-08-16 23:00:44.489038,IN_TRANSIT
ORD-000339,CUST-004,PROD-003,SUP-007,191,45.0,8595.0,USD,2026-07-31 14:00:44.489038,2026-08-10 14:00:44.489038,IN_TRANSIT
ORD-000340,CUST-004,PROD-009,SUP-006,45,3400.0,153000.0,USD,2026-07-14 16:00:44.489038,2026-07-29 16:00:44.489038,DELAYED
ORD-000341,CUST-008,PROD-001,SUP-010,79,1250.0,98750.0,USD,2026-06-30 17:00:44.489038,2026-07-06 17:00:44.489038,DELIVERED
ORD-000342,CUST-008,PROD-001,SUP-010,79,1250.0,98750.0,USD,2026-07-25 05:00:44.489038,2026-08-05 05:00:44.489038,DELIVERED
ORD-000343,CUST-007,PROD-008,SUP-003,64,890.0,56960.0,USD,2026-06-30 12:00:44.489038,2026-07-11 12:00:44.489038,DELIVERED
ORD-000344,CUST-001,PROD-005,SUP-013,109,2100.0,228900.0,USD,2026-07-15 10:00:44.489038,2026-07-26 10:00:44.489038,DELIVERED
ORD-000345,CUST-008,PROD-005,SUP-013,195,2100.0,409500.0,USD,2026-07-30 22:00:44.489038,2026-08-07 22:00:44.489038,DELIVERED
ORD-000346,CUST-003,PROD-005,SUP-013,25,2100.0,52500.0,USD,2026-08-03 03:00:44.489038,2026-08-18 03:00:44.489038,DELIVERED
ORD-000347,CUST-005,PROD-010,SUP-001,187,120.0,22440.0,USD,2026-07-20 05:00:44.489038,2026-08-01 05:00:44.489038,DELAYED
ORD-000348,CUST-005,PROD-004,SUP-009,87,4800.0,417600.0,USD,2026-08-06 11:00:44.489038,2026-08-20 11:00:44.489038,DELIVERED
ORD-000349,CUST-003,PROD-009,SUP-006,199,3400.0,676600.0,USD,2026-07-23 17:00:44.489038,2026-07-31 17:00:44.489038,DELIVERED
